order_number,timestamp,filename
JP19186BB100,2020-05-17 13:12:36.492870,MVNCGT-0386-JP19186BB100AB_orig.step
JP1918TG3400,2020-05-17 13:12:36.888807,MVNCGT-0301-JP1918TG3400AB_orig.CATPart
JP1918Y8LY00,2020-05-17 13:12:37.255826,MVNCGT-0366-JP1918Y8LY00AB_orig.CATPart
JP1918WN7S00,2020-05-17 13:12:37.611882,MVNCGT-0365-JP1918WN7S00AB_orig.CATPart
JP1918783900,2020-05-17 13:12:37.850231,MVNCGT-0374-JP1918783900AB_orig.jt
JP1918LC9300,2020-05-17 13:12:38.183339,MVNCGT-0314-JP1918LC9300AB_orig.SLDPRT
JP191ASMYR00,2020-05-17 13:12:45.850072,MVNCGT-0584-JP191ASMYR00AB_orig.igs
JP1919E32U00,2020-05-17 13:12:46.690819,MVNCGT-0464-JP1919E32U00AB_orig.stp
JP19190BZR00,2020-05-17 13:12:47.317295,MVNCGT-0550-JP19190BZR00AB_orig.SLDPRT
JP191A6R2D00,2020-05-17 13:12:47.703527,MVNCGT-0585-JP191A6R2D00AB_orig.SLDPRT
JP191AZFGN00,2020-05-17 13:12:48.292997,MVNCGT-0586-JP191AZFGN00AB_orig.SLDPRT
JP1919XS5P00,2020-05-17 13:12:48.678962,MVNCGT-0547-JP1919XS5P00AB_orig.CATPart
JP1919FUFU00,2020-05-17 13:12:48.938267,MVNCGT-0577-JP1919FUFU00AA_orig.stp
JP191936HM00,2020-05-17 13:12:49.329270,MVNCGT-0528-JP191936HM00AB_orig.STEP
JP1919Y5FT00,2020-05-17 13:12:49.683429,MVNCGT-0429-JP1919Y5FT00AA_orig.SLDPRT
JP1919R1RM00,2020-05-17 13:12:50.396581,MVNCGT-0504-JP1919R1RM00AB_orig.STEP
JP19190MD300,2020-05-17 13:12:51.815777,MVNCGT-0505-JP19190MD300AB_orig.STEP
JP1919HNUN00,2020-05-17 13:12:53.116233,MVNCGT-0521-JP1919HNUN00AB_orig.STEP
JP19197BM200,2020-05-17 13:12:56.873364,MVNCGT-0498-JP19197BM200AB_orig.IGS
JP1919GJ4R00,2020-05-17 13:12:57.203060,MVNCGT-0570-JP1919GJ4R00AB_orig.SLDPRT
JP1919ZFGB00,2020-05-17 13:12:57.602988,MVNCGT-0574-JP1919ZFGB00AB_orig.SLDPRT
JP1919GN4100,2020-05-17 13:12:57.888262,MVNCGT-0469-JP1919GN4100AB_orig.stp
JP1919M08800,2020-05-17 13:12:58.124630,MVNCGT-0470-JP1919M08800AB_orig.stp
JP1919KSET00,2020-05-17 13:12:58.561457,MVNCGT-0471-JP1919KSET00AB_orig.stp
JP19194NNW00,2020-05-17 13:12:59.124256,MVNCGT-0472-JP19194NNW00AB_orig.stp
JP1919T4CR01,2020-05-17 13:12:59.443106,MVNCGT-0463-JP1919T4CR01AA_orig.stp
JP1919T4CR00,2020-05-17 13:12:59.691703,MVNCGT-0463-JP1919T4CR00AA_orig.stp
JP1919NLJW00,2020-05-17 13:12:59.961960,MVNCGT-0443-JP1919NLJW00AB_orig.stp
JP191915AD00,2020-05-17 13:13:00.213288,MVNCGT-0515-JP191915AD00AC_orig.stp
JP19194FLE00,2020-05-17 13:13:00.680084,MVNCGT-0549-JP19194FLE00AB_orig.SLDPRT
JP1919UWWE00,2020-05-17 13:13:01.124613,MVNCGT-0518-JP1919UWWE00AB_orig.x_t
JP1919W14Z00,2020-05-17 13:13:01.520552,MVNCGT-0519-JP1919W14Z00AB_orig.SLDPRT
JP1919M7AZ00,2020-05-17 13:13:02.031183,MVNCGT-0520-JP1919M7AZ00AB_orig.SLDPRT
JP1919P89X00,2020-05-17 13:13:02.683732,MVNCGT-0499-JP1919P89X00AB_orig.SLDPRT
JP1919U0A400,2020-05-17 13:13:03.175426,MVNCGT-0462-JP1919U0A400AB_orig.x_t
JP1919S1JC00,2020-05-17 13:13:03.894323,MVNCGT-0466-JP1919S1JC00AB_orig.x_t
JP1919S1JC01,2020-05-17 13:13:04.472996,MVNCGT-0466-JP1919S1JC01AB_orig.x_t
JP1919MA6N00,2020-05-17 13:13:05.568089,MVNCGT-0546-JP1919MA6N00AB_orig.STEP
JP1919MA6N01,2020-05-17 13:13:07.663535,MVNCGT-0546-JP1919MA6N01AB_orig.STEP
JP1919K1A000,2020-05-17 13:13:09.087930,MVNCGT-0426-JP1919K1A000AA_orig.x_t
JP1919K1A001,2020-05-17 13:13:10.353116,MVNCGT-0426-JP1919K1A001AB_orig.x_t
JP1919K1A002,2020-05-17 13:13:11.355430,MVNCGT-0426-JP1919K1A002AB_orig.x_t
JP1919K1A003,2020-05-17 13:13:12.109732,MVNCGT-0426-JP1919K1A003AB_orig.x_t
JP1919K1A004,2020-05-17 13:13:13.189837,MVNCGT-0426-JP1919K1A004AB_orig.x_t
JP191996XM00,2020-05-17 13:13:13.757315,MVNCGT-0493-JP191996XM00AA_orig.CATPart
JP1919L45P00,2020-05-17 13:13:14.095409,MVNCGT-0414-JP1919L45P00AB_orig.prt
JP1919J4B600,2020-05-17 13:13:14.423530,MVNCGT-0408-JP1919J4B600AB_orig.prt
JP1919YX6M00,2020-05-17 13:13:14.738690,MVNCGT-0440-JP1919YX6M00AB_orig.prt
JP1919CYUL00,2020-05-17 13:13:15.115679,MVNCGT-0409-JP1919CYUL00AB_orig.prt
JP1919HDJX00,2020-05-17 13:13:15.591404,MVNCGT-0559-JP1919HDJX00AB_orig.SLDPRT
JP19196M0C00,2020-05-17 13:13:16.253629,MVNCGT-0561-JP19196M0C00AB_orig.SLDPRT
JP1919PK2000,2020-05-17 13:13:17.375372,MVNCGT-0579-JP1919PK2000AB_orig.stp
JP1919TRZZ00,2020-05-17 13:13:18.273317,MVNCGT-0575-JP1919TRZZ00AA_orig.stp
JP1919F7KK00,2020-05-17 13:13:19.257589,MVNCGT-0578-JP1919F7KK00AB_orig.stp
JP1919UTTX00,2020-05-17 13:13:20.050694,MVNCGT-0573-JP1919UTTX00AB_orig.stp
JP19194LC700,2020-05-17 13:13:20.320969,MVNCGT-0433-JP19194LC700AC_orig.stp
JP1919Z1WT00,2020-05-17 13:13:20.716052,MVNCGT-0438-JP1919Z1WT00AB_orig.stp
JP1919T74S00,2020-05-17 13:13:21.197706,MVNCGT-0439-JP1919T74S00AB_orig.stp
JP191961XH00,2020-05-17 13:13:21.547200,MVNCGT-0461-JP191961XH00AA_orig.stp
JP1919MSTN00,2020-05-17 13:13:21.920214,MVNCGT-0501-JP1919MSTN00AB_orig.SLDPRT
JP19197MAM00,2020-05-17 13:13:22.235371,MVNCGT-0507-JP19197MAM00AB_orig.x_t
JP191AE5US00,2020-05-17 13:13:22.636295,MVNCGT-0591-JP191AE5US00AB_orig.CATPart
JP1919RS4S00,2020-05-17 13:13:23.067164,MVNCGT-0554-JP1919RS4S00AA_orig.SLDPRT
JP1919810H00,2020-05-17 13:13:23.587278,MVNCGT-0555-JP1919810H00AA_orig.SLDPRT
JP1919EUW900,2020-05-17 13:13:23.924374,MVNCGT-0556-JP1919EUW900AB_orig.SLDPRT
JP19197S6200,2020-05-17 13:13:24.205620,MVNCGT-0557-JP19197S6200AB_orig.SLDPRT
JP19198TC300,2020-05-17 13:13:24.763163,MVNCGT-0468-JP19198TC300AA_orig.STP
JP1919H4C100,2020-05-17 13:13:25.040420,MVNCGT-0431-JP1919H4C100AC_orig.x_t
JP19192B2A00,2020-05-17 13:13:25.277426,MVNCGT-0545-JP19192B2A00AB_orig.x_b
JP191986F000,2020-05-17 13:13:25.823982,MVNCGT-0506-JP191986F000AB_orig.x_b
JP1919WWLR00,2020-05-17 13:13:26.106226,MVNCGT-0544-JP1919WWLR00AB_orig.x_b
JP1919EL7200,2020-05-17 13:13:26.363576,MVNCGT-0451-JP1919EL7200AB_orig.stp
JP191ABYJ200,2020-05-17 13:13:26.669755,MVNCGT-0581-JP191ABYJ200AB_orig.stp
JP1919FL2R00,2020-05-17 13:13:26.954991,MVNCGT-0452-JP1919FL2R00AB_orig.stp
JP1919TSAK00,2020-05-17 13:13:27.725118,MVNCGT-0427-JP1919TSAK00AB_orig.stp
JP1919B3TZ00,2020-05-17 13:13:27.976444,MVNCGT-0453-JP1919B3TZ00AB_orig.stp
JP1919C36E00,2020-05-17 13:13:28.236336,MVNCGT-0454-JP1919C36E00AB_orig.stp
JP1919127X00,2020-05-17 13:13:28.535532,MVNCGT-0567-JP1919127X00AB_orig.sat
JP1919TPW200,2020-05-17 13:13:28.815783,MVNCGT-0569-JP1919TPW200AB_orig.sat
JP19197TFY00,2020-05-17 13:13:29.140662,MVNCGT-0568-JP19197TFY00AA_orig.sat
JP1919TE2A00,2020-05-17 13:13:29.550567,MVNCGT-0460-JP1919TE2A00AA_orig.SLDPRT
JP1919G84500,2020-05-17 13:13:33.752072,MVNCGT-0576-JP1919G84500AA_orig.x_t
JP1919RJEZ00,2020-05-17 13:13:34.260008,MVNCGT-0420-JP1919RJEZ00AB_orig.SLDPRT
JP1919TE3D00,2020-05-17 13:13:34.682875,MVNCGT-0442-JP1919TE3D00AB_orig.SLDPRT
JP19193SSA00,2020-05-17 13:13:35.239382,MVNCGT-0548-JP19193SSA00AB_orig.SLDPRT
JP1919J2KP00,2020-05-17 13:13:35.696159,MVNCGT-0445-JP1919J2KP00AB_orig.STEP
JP1919HPZT00,2020-05-17 13:13:36.274608,MVNCGT-0441-JP1919HPZT00AB_orig.STEP
JP1919LH2D00,2020-05-17 13:13:36.526932,MVNCGT-0444-JP1919LH2D00AB_orig.STEP
JP1919CTD200,2020-05-17 13:13:38.409949,MVNCGT-0565-JP1919CTD200AB_orig.IGS
JP1919J44900,2020-05-17 13:13:39.210810,MVNCGT-0495-JP1919J44900AB_orig.STEP
JP1919FMNZ00,2020-05-17 13:13:39.828163,MVNCGT-0486-JP1919FMNZ00AC_orig.STEP
JP1919MC0X00,2020-05-17 13:13:40.215128,MVNCGT-0523-JP1919MC0X00AB_orig.SLDPRT
JP1919M6H400,2020-05-17 13:13:40.587201,MVNCGT-0476-JP1919M6H400AB_orig.ipt
JP191AXJ9E00,2020-05-17 13:13:40.832544,MVNCGT-0580-JP191AXJ9E00AB_orig.IGS
JP191A1GD800,2020-05-17 13:13:41.366816,MVNCGT-0588-JP191A1GD800AB_orig.x_t
JP191A2Y9Y00,2020-05-17 13:13:41.849522,MVNCGT-0590-JP191A2Y9Y00AB_orig.x_t
JP1919CWTU00,2020-05-17 13:13:42.334851,MVNCGT-0478-JP1919CWTU00AB_orig.SLDPRT
JP19191G1T00,2020-05-17 13:13:42.707851,MVNCGT-0479-JP19191G1T00AB_orig.SLDPRT
JP1919BY2K00,2020-05-17 13:13:43.025048,MVNCGT-0480-JP1919BY2K00AB_orig.SLDPRT
JP19192E6P00,2020-05-17 13:13:43.284404,MVNCGT-0481-JP19192E6P00AA_orig.SLDPRT
JP1919M51U00,2020-05-17 13:13:43.616185,MVNCGT-0482-JP1919M51U00AA_orig.SLDPRT
JP1919AK9300,2020-05-17 13:13:43.973285,MVNCGT-0483-JP1919AK9300AB_orig.SLDPRT
JP1919SJYE00,2020-05-17 13:13:44.644453,MVNCGT-0484-JP1919SJYE00AB_orig.SLDPRT
JP1919C1PK00,2020-05-17 13:13:44.988743,MVNCGT-0485-JP1919C1PK00AB_orig.SLDPRT
JP1919L64K00,2020-05-17 13:13:45.652962,MVNCGT-0562-JP1919L64K00AB_orig.SLDPRT
JP1919R46700,2020-05-17 13:13:46.061082,MVNCGT-0563-JP1919R46700AB_orig.SLDPRT
JP1919NGCS00,2020-05-17 13:13:46.542844,MVNCGT-0564-JP1919NGCS00AB_orig.SLDPRT
JP1919NCNA00,2020-05-17 13:13:47.385612,MVNCGT-0474-JP1919NCNA00AA_orig.STP
JP1919ADF800,2020-05-17 13:13:47.771579,MVNCGT-0488-JP1919ADF800AA_orig.ipt
JP19197T9900,2020-05-17 13:13:48.029884,MVNCGT-0457-JP19197T9900AB_orig.stp
JP19194T5000,2020-05-17 13:13:48.442287,MVNCGT-0492-JP19194T5000AB_orig.par
JP191980C400,2020-05-17 13:13:49.078761,MVNCGT-0500-JP191980C400AC_orig.SLDPRT
JP1919TJH800,2020-05-17 13:13:49.316125,MVNCGT-0449-JP1919TJH800AA_orig.stp
JP1919S4B905,2020-05-17 13:13:49.940453,MVNCGT-0450-JP1919S4B905AA_orig.stp
JP1919S4B904,2020-05-17 13:13:50.688470,MVNCGT-0450-JP1919S4B904AA_orig.stp
JP1919S4B902,2020-05-17 13:13:51.287864,MVNCGT-0450-JP1919S4B902AA_orig.stp
JP1919S4B903,2020-05-17 13:13:51.882271,MVNCGT-0450-JP1919S4B903AA_orig.stp
JP1919S4B90A,2020-05-17 13:13:52.482663,MVNCGT-0450-JP1919S4B90AAA_orig.stp
JP1919S4B90B,2020-05-17 13:13:53.670535,MVNCGT-0450-JP1919S4B90BAA_orig.stp
JP1919S4B909,2020-05-17 13:13:54.608043,MVNCGT-0450-JP1919S4B909AA_orig.stp
JP1919S4B90E,2020-05-17 13:13:55.213421,MVNCGT-0450-JP1919S4B90EAA_orig.stp
JP1919S4B90D,2020-05-17 13:13:55.817801,MVNCGT-0450-JP1919S4B90DAA_orig.stp
JP1919S4B900,2020-05-17 13:13:56.345387,MVNCGT-0450-JP1919S4B900AA_orig.stp
JP1919S4B901,2020-05-17 13:13:56.936883,MVNCGT-0450-JP1919S4B901AA_orig.stp
JP191959BG00,2020-05-17 13:13:57.386186,MVNCGT-0405-JP191959BG00AB_orig.SLDPRT
JP1919U9M800,2020-05-17 13:13:57.676409,MVNCGT-0503-JP1919U9M800AB_orig.SLDPRT
JP1919S7S400,2020-05-17 13:14:01.211574,MVNCGT-0496-JP1919S7S400AB_orig.x_t
JP1919CS9300,2020-05-17 13:14:04.466004,MVNCGT-0422-JP1919CS9300AA_orig.IGS
JP1919JMS900,2020-05-17 13:14:10.174710,MVNCGT-0423-JP1919JMS900AA_orig.IGS
JP1919JMS901,2020-05-17 13:14:17.700010,MVNCGT-0423-JP1919JMS901AA_orig.IGS
JP1919T35W00,2020-05-17 13:14:18.119466,MVNCGT-0428-JP1919T35W00AA_orig.SLDPRT
JP1919FFGR00,2020-05-17 13:14:18.359823,MVNCGT-0475-JP1919FFGR00AB_orig.xmt_txt
JP191ATDEU00,2020-05-17 13:14:18.697915,MVNCGT-0582-JP191ATDEU00AA_orig.SLDPRT
JP1919SLJM00,2020-05-17 13:14:18.961210,MVNCGT-0465-JP1919SLJM00AB_orig.stp
JP1919XM1M00,2020-05-17 13:14:19.197576,MVNCGT-0458-JP1919XM1M00AB_orig.stp
JP1919CB1200,2020-05-17 13:14:19.568582,MVNCGT-0542-JP1919CB1200AB_orig.SLDPRT
JP19190FMZ00,2020-05-17 13:14:19.899874,MVNCGT-0543-JP19190FMZ00AB_orig.SLDPRT
JP19197EXT00,2020-05-17 13:14:20.339696,MVNCGT-0551-JP19197EXT00AB_orig.ipt
JP1919BD0N00,2020-05-17 13:14:20.772574,MVNCGT-0558-JP1919BD0N00AA_orig.ipt
JP1919K0XN00,2020-05-17 13:14:22.329364,MVNCGT-0566-JP1919K0XN00AA_orig.prt
JP1919WAZG00,2020-05-17 13:14:22.650105,MVNCGT-0508-JP1919WAZG00AB_orig.SLDPRT
JP1919RKX900,2020-05-17 13:14:22.949303,MVNCGT-0541-JP1919RKX900AB_orig.SLDPRT
JP19199BJ200,2020-05-17 13:14:23.464102,MVNCGT-0540-JP19199BJ200AB_orig.SLDPRT
JP1919843J00,2020-05-17 13:14:23.818153,MVNCGT-0538-JP1919843J00AB_orig.SLDPRT
JP1919SM5100,2020-05-17 13:14:24.226060,MVNCGT-0539-JP1919SM5100AB_orig.SLDPRT
JP1919GATT00,2020-05-17 13:14:25.066806,MVNCGT-0532-JP1919GATT00AB_orig.SLDPRT
JP1919M03700,2020-05-17 13:14:25.617331,MVNCGT-0531-JP1919M03700AB_orig.SLDPRT
JP1919TXY400,2020-05-17 13:14:25.963403,MVNCGT-0530-JP1919TXY400AB_orig.SLDPRT
JP1919E71500,2020-05-17 13:14:26.344382,MVNCGT-0535-JP1919E71500AB_orig.SLDPRT
JP1919K26X00,2020-05-17 13:14:26.959810,MVNCGT-0534-JP1919K26X00AB_orig.SLDPRT
JP19199RCS00,2020-05-17 13:14:27.416599,MVNCGT-0533-JP19199RCS00AB_orig.SLDPRT
JP1919GW3A00,2020-05-17 13:14:27.779233,MVNCGT-0529-JP1919GW3A00AB_orig.SLDPRT
JP19195Z7G00,2020-05-17 13:14:28.175676,MVNCGT-0537-JP19195Z7G00AB_orig.SLDPRT
JP1919NHTH00,2020-05-17 13:14:28.514772,MVNCGT-0536-JP1919NHTH00AB_orig.SLDPRT
JP1919G11D00,2020-05-17 13:14:29.041363,MVNCGT-0487-JP1919G11D00AA_orig.SLDPRT
JP19193ME200,2020-05-17 13:14:30.328911,MVNCGT-0456-JP19193ME200AC_orig.stp
JP19197UAP00,2020-05-17 13:14:30.656094,MVNCGT-0455-JP19197UAP00AB_orig.stp
JP1919TE2700,2020-05-17 13:14:30.909415,MVNCGT-0418-JP1919TE2700AA_orig.stp
JP19195H3W00,2020-05-17 13:14:31.360345,MVNCGT-0467-JP19195H3W00AA_orig.stp
JP19190X5T00,2020-05-17 13:14:33.153333,MVNCGT-0434-JP19190X5T00AB_orig.stp
JP1919CSZT00,2020-05-17 13:14:33.749734,MVNCGT-0435-JP1919CSZT00AB_orig.x_t
JP1919H77000,2020-05-17 13:14:33.990089,MVNCGT-0406-JP1919H77000AB_orig.stp
JP1919B7KD00,2020-05-17 13:14:34.253384,MVNCGT-0497-JP1919B7KD00AB_orig.stp
JP1919KZJY00,2020-05-17 13:14:34.516679,MVNCGT-0512-JP1919KZJY00AB_orig.stp
JP1919N57600,2020-05-17 13:14:34.945529,MVNCGT-0553-JP1919N57600AB_orig.ipt
JP1919WE8L00,2020-05-17 13:14:35.356689,MVNCGT-0552-JP1919WE8L00AB_orig.ipt
JP1919BWSZ00,2020-05-17 13:14:35.608016,MVNCGT-0509-JP1919BWSZ00AA_orig.x_t
JP19196HZM00,2020-05-17 13:14:35.815502,MVNCGT-0502-JP19196HZM00AB_orig.x_t
JP1919GA5R00,2020-05-17 13:14:36.027074,MVNCGT-0572-JP1919GA5R00AB_orig.x_t
JP19199TH000,2020-05-17 13:14:36.275460,MVNCGT-0571-JP19199TH000AB_orig.stp
JP1919XADZ00,2020-05-17 13:14:36.875048,MVNCGT-0407-JP1919XADZ00AB_orig.sldprt
JP1919NYJ500,2020-05-17 13:14:37.140338,MVNCGT-0514-JP1919NYJ500AB_orig.step
JP191ARDU300,2020-05-17 13:14:37.393658,MVNCGT-0583-JP191ARDU300AB_orig.step
JP1919C45400,2020-05-17 13:14:37.669918,MVNCGT-0510-JP1919C45400AA_orig.step
JP1919US3J00,2020-05-17 13:14:37.938199,MVNCGT-0516-JP1919US3J00AB_orig.step
JP191957PS00,2020-05-17 13:14:44.246871,MVNCGT-0494-JP191957PS00AB_orig.stp
JP1919WJUF00,2020-05-17 13:14:47.568966,MVNCGT-0447-JP1919WJUF00AA_orig.igs
JP19193E4A00,2020-05-17 13:14:49.209568,MVNCGT-0446-JP19193E4A00AA_orig.igs
JP19197YB100,2020-05-17 13:14:49.802284,MVNCGT-0448-JP19197YB100AB_orig.IGS
JP191AM9AZ00,2020-05-17 13:14:50.103640,MVNCGT-0722-JP191AM9AZ00AA_orig.SLDPRT
JP191A0W0U00,2020-05-17 13:14:50.469974,MVNCGT-0723-JP191A0W0U00AB_orig.SLDPRT
JP191AERUG00,2020-05-17 13:14:52.203321,MVNCGT-0717-JP191AERUG00AB_orig.CATPart
JP191A7BH600,2020-05-17 13:14:52.560364,MVNCGT-0715-JP191A7BH600AB_orig.CATPart
JP191A46HK00,2020-05-17 13:14:52.868538,MVNCGT-0716-JP191A46HK00AB_orig.CATPart
JP191AK56S00,2020-05-17 13:14:53.485884,MVNCGT-0718-JP191AK56S00AB_orig.CATPart
JP191AL59100,2020-05-17 13:14:53.818990,MVNCGT-0719-JP191AL59100AB_orig.CATPart
JP191AZTZL00,2020-05-17 13:14:54.259278,MVNCGT-0604-JP191AZTZL00AB_orig.ipt
JP191AUK6A00,2020-05-17 13:14:54.662198,MVNCGT-0603-JP191AUK6A00AB_orig.ipt
JP191BS1ZY00,2020-05-17 13:14:55.472027,MVNCGT-0769-JP191BS1ZY00AB_orig.SLDPRT
JP191APWGM00,2020-05-17 13:14:56.114359,MVNCGT-0621-JP191APWGM00AB_orig.x_t
JP191AWU2T00,2020-05-17 13:14:56.441731,MVNCGT-0608-JP191AWU2T00AB_orig.X_T
JP191AN3D000,2020-05-17 13:14:56.792959,MVNCGT-0753-JP191AN3D000AB_orig.stp
JP191AJKM200,2020-05-17 13:14:57.095237,MVNCGT-0754-JP191AJKM200AA_orig.stp
JP191ABRSA00,2020-05-17 13:14:57.374707,MVNCGT-0646-JP191ABRSA00AB_orig.STEP
JP191ADC7J00,2020-05-17 13:14:57.639995,MVNCGT-0643-JP191ADC7J00AB_orig.STEP
JP191ARPP400,2020-05-17 13:14:57.914304,MVNCGT-0655-JP191ARPP400AB_orig.STEP
JP191AKG2R00,2020-05-17 13:14:58.199320,MVNCGT-0654-JP191AKG2R00AB_orig.STEP
JP191ARTTU00,2020-05-17 13:14:58.486269,MVNCGT-0653-JP191ARTTU00AB_orig.STEP
JP191ATT2J00,2020-05-17 13:14:58.753552,MVNCGT-0649-JP191ATT2J00AB_orig.STEP
JP191A3D5R00,2020-05-17 13:14:59.064061,MVNCGT-0650-JP191A3D5R00AB_orig.STEP
JP191ADC8S00,2020-05-17 13:14:59.351292,MVNCGT-0645-JP191ADC8S00AB_orig.STEP
JP191AEB0D00,2020-05-17 13:14:59.687433,MVNCGT-0644-JP191AEB0D00AB_orig.STEP
JP191AF0NH00,2020-05-17 13:14:59.940794,MVNCGT-0651-JP191AF0NH00AB_orig.STEP
JP191ABE8T00,2020-05-17 13:15:00.245389,MVNCGT-0647-JP191ABE8T00AB_orig.STEP
JP191AM60C00,2020-05-17 13:15:00.617478,MVNCGT-0648-JP191AM60C00AB_orig.STEP
JP191A4M8E00,2020-05-17 13:15:01.923417,MVNCGT-0741-JP191A4M8E00AB_orig.STEP
JP191A5JA200,2020-05-17 13:15:02.277567,MVNCGT-0598-JP191A5JA200AB_orig.x_t
JP191A1CDY00,2020-05-17 13:15:02.610340,MVNCGT-0599-JP191A1CDY00AB_orig.x_t
JP191A46C000,2020-05-17 13:15:02.936465,MVNCGT-0596-JP191A46C000AB_orig.x_t
JP191A9Z1Z00,2020-05-17 13:15:03.228039,MVNCGT-0597-JP191A9Z1Z00AB_orig.x_t
JP191AYT7400,2020-05-17 13:15:03.582111,MVNCGT-0729-JP191AYT7400AB_orig.stp
JP191A0KPN00,2020-05-17 13:15:03.859412,MVNCGT-0740-JP191A0KPN00AB_orig.stp
JP191AW2M600,2020-05-17 13:15:04.192524,MVNCGT-0728-JP191AW2M600AA_orig.stp
JP191AJL0P00,2020-05-17 13:15:04.515728,MVNCGT-0657-JP191AJL0P00AB_orig.stp
JP191AAWMZ00,2020-05-17 13:15:06.243824,MVNCGT-0658-JP191AAWMZ00AB_orig.SLDPRT
JP191AGMA500,2020-05-17 13:15:06.817045,MVNCGT-0601-JP191AGMA500AB_orig.x_b
JP191ASNZM00,2020-05-17 13:15:07.172200,MVNCGT-0730-JP191ASNZM00AB_orig.prt
JP191ACZEK00,2020-05-17 13:15:07.439611,MVNCGT-0714-JP191ACZEK00AB_orig.SLDPRT
JP191APNSS00,2020-05-17 13:15:07.679052,MVNCGT-0699-JP191APNSS00AB_orig.stp
JP191AJGA900,2020-05-17 13:15:08.478144,MVNCGT-0698-JP191AJGA900AB_orig.stp
JP191AJGA901,2020-05-17 13:15:09.302076,MVNCGT-0698-JP191AJGA901AA_orig.stp
JP191AJGA902,2020-05-17 13:15:09.850385,MVNCGT-0698-JP191AJGA902AA_orig.stp
JP191AJGA903,2020-05-17 13:15:10.968420,MVNCGT-0698-JP191AJGA903AA_orig.stp
JP191AJGA904,2020-05-17 13:15:12.019720,MVNCGT-0698-JP191AJGA904AA_orig.stp
JP191AJGA905,2020-05-17 13:15:12.730462,MVNCGT-0698-JP191AJGA905AA_orig.stp
JP191AJGA906,2020-05-17 13:15:13.538186,MVNCGT-0698-JP191AJGA906AA_orig.stp
JP191AJGA907,2020-05-17 13:15:14.106662,MVNCGT-0698-JP191AJGA907AA_orig.stp
JP191AJGA908,2020-05-17 13:15:14.776201,MVNCGT-0698-JP191AJGA908AA_orig.stp
JP191AJGA909,2020-05-17 13:15:15.776743,MVNCGT-0698-JP191AJGA909AA_orig.stp
JP191AJGA90A,2020-05-17 13:15:16.697348,MVNCGT-0698-JP191AJGA90AAA_orig.stp
JP191AJGA90B,2020-05-17 13:15:17.591318,MVNCGT-0698-JP191AJGA90BAA_orig.stp
JP191AJGA90C,2020-05-17 13:15:18.472281,MVNCGT-0698-JP191AJGA90CAA_orig.stp
JP191AJGA90D,2020-05-17 13:15:19.503864,MVNCGT-0698-JP191AJGA90DAA_orig.stp
JP191AJGA90E,2020-05-17 13:15:20.177165,MVNCGT-0698-JP191AJGA90EAA_orig.stp
JP191AJGA90F,2020-05-17 13:15:21.041947,MVNCGT-0698-JP191AJGA90FAA_orig.stp
JP191AJGA90G,2020-05-17 13:15:21.604607,MVNCGT-0698-JP191AJGA90GAA_orig.stp
JP191AJGA90H,2020-05-17 13:15:22.139469,MVNCGT-0698-JP191AJGA90HAA_orig.stp
JP191AJGA90J,2020-05-17 13:15:22.859450,MVNCGT-0698-JP191AJGA90JAA_orig.stp
JP191AJGA90K,2020-05-17 13:15:23.562669,MVNCGT-0698-JP191AJGA90KAA_orig.stp
JP191AJGA90L,2020-05-17 13:15:24.545195,MVNCGT-0698-JP191AJGA90LAA_orig.stp
JP191AJGA90M,2020-05-17 13:15:25.286860,MVNCGT-0698-JP191AJGA90MAA_orig.stp
JP191AJGA90N,2020-05-17 13:15:25.805768,MVNCGT-0698-JP191AJGA90NAA_orig.stp
JP191AJGA90P,2020-05-17 13:15:26.758699,MVNCGT-0698-JP191AJGA90PAA_orig.stp
JP191AJGA90R,2020-05-17 13:15:28.201286,MVNCGT-0698-JP191AJGA90RAA_orig.stp
JP191AJGA90S,2020-05-17 13:15:29.250004,MVNCGT-0698-JP191AJGA90SAA_orig.stp
JP191AJGA90T,2020-05-17 13:15:30.466036,MVNCGT-0698-JP191AJGA90TAA_orig.stp
JP191AJGA90U,2020-05-17 13:15:31.146004,MVNCGT-0698-JP191AJGA90UAA_orig.stp
JP191AJGA90W,2020-05-17 13:15:32.057815,MVNCGT-0698-JP191AJGA90WAA_orig.stp
JP191AJGA90X,2020-05-17 13:15:32.696553,MVNCGT-0698-JP191AJGA90XAA_orig.stp
JP191AJGA90Y,2020-05-17 13:15:33.379091,MVNCGT-0698-JP191AJGA90YAA_orig.stp
JP191AJGA90Z,2020-05-17 13:15:34.252856,MVNCGT-0698-JP191AJGA90ZAA_orig.stp
JP191AJGA910,2020-05-17 13:15:35.612158,MVNCGT-0698-JP191AJGA910AA_orig.stp
JP191AJGA911,2020-05-17 13:15:36.615603,MVNCGT-0698-JP191AJGA911AA_orig.stp
JP191AJGA912,2020-05-17 13:15:37.476543,MVNCGT-0698-JP191AJGA912AA_orig.stp
JP191AJGA913,2020-05-17 13:15:38.274626,MVNCGT-0698-JP191AJGA913AA_orig.stp
JP191AJGA914,2020-05-17 13:15:39.151532,MVNCGT-0698-JP191AJGA914AA_orig.stp
JP191AJGA915,2020-05-17 13:15:40.274537,MVNCGT-0698-JP191AJGA915AA_orig.stp
JP191AJGA916,2020-05-17 13:15:41.323655,MVNCGT-0698-JP191AJGA916AA_orig.stp
