order_number,timestamp,filename
JP178WFPH800,2020-05-18 07:25:43.573820,MVNCGT-0200-JP178WFPH800AB_orig.STEP
JP178WDK6Y00,2020-05-18 07:25:43.876289,MVNCGT-0201-JP178WDK6Y00AB_orig.STEP
JP178W462D00,2020-05-18 07:25:44.260655,MVNCGT-0206-JP178W462D00AB_orig.SLDPRT
JP178WR8A500,2020-05-18 07:25:44.533049,MVNCGT-0205-JP178WR8A500AB_orig.SLDPRT
JP178WNH5700,2020-05-18 07:25:44.808013,MVNCGT-0203-JP178WNH5700AB_orig.STEP
JP178WCSCJ00,2020-05-18 07:25:45.086387,MVNCGT-0214-JP178WCSCJ00AA_orig.x_t
JP178W99EX02,2020-05-18 07:25:45.316828,MVNCGT-0202-JP178W99EX02AA_orig.stp
JP178W99EX01,2020-05-18 07:25:45.509357,MVNCGT-0202-JP178W99EX01AB_orig.stp
JP178W99EX00,2020-05-18 07:25:45.702870,MVNCGT-0202-JP178W99EX00AB_orig.stp
JP178W1TLY00,2020-05-18 07:25:45.981152,MVNCGT-0213-JP178W1TLY00AB_orig.ipt
JP178W2TJJ00,2020-05-18 07:25:46.224556,MVNCGT-0216-JP178W2TJJ00AB_orig.SLDPRT
JP178W0W6Z00,2020-05-18 07:25:46.445963,MVNCGT-0215-JP178W0W6Z00AB_orig.SLDPRT
JP178W5H2M00,2020-05-18 07:25:46.745301,MVNCGT-0204-JP178W5H2M00AA_orig.ipt
JP178WG84N00,2020-05-18 07:25:46.962765,MVNCGT-0208-JP178WG84N00AB_orig.stp
JP178WYXRF00,2020-05-18 07:25:47.567243,MVNCGT-0210-JP178WYXRF00AA_orig.stp
JP178WCUB200,2020-05-18 07:25:47.848527,MVNCGT-0207-JP178WCUB200AA_orig.stp
JP178W8W7S00,2020-05-18 07:25:48.135518,MVNCGT-0199-JP178W8W7S00AB_orig.SLDPRT
JP178X4C3E00,2020-05-18 07:25:48.397695,MVNCGT-0241-JP178X4C3E00AA_orig.stp
JP178XJU0M00,2020-05-18 07:25:48.682933,MVNCGT-0232-JP178XJU0M00AB_orig.stp
JP178XDR7600,2020-05-18 07:25:49.126745,MVNCGT-0220-JP178XDR7600AB_orig.STEP
JP178XJ99100,2020-05-18 07:25:49.447937,MVNCGT-0244-JP178XJ99100AB_orig.STEP
JP178X2FWM00,2020-05-18 07:25:49.882399,MVNCGT-0233-JP178X2FWM00AB_orig.SLDPRT
JP178XDT7J00,2020-05-18 07:25:50.273597,MVNCGT-0248-JP178XDT7J00AB_orig.SLDPRT
JP178XZ0E300,2020-05-18 07:25:50.591797,MVNCGT-0252-JP178XZ0E300AA_orig.SLDPRT
JP178XPRLX00,2020-05-18 07:25:50.904241,MVNCGT-0218-JP178XPRLX00AB_orig.step
JP178XA76R00,2020-05-18 07:25:51.338443,MVNCGT-0219-JP178XA76R00AA_orig.step
JP178XK5F800,2020-05-18 07:25:52.570811,MVNCGT-0240-JP178XK5F800AB_orig.IGS
JP178XS3MZ00,2020-05-18 07:25:52.891996,MVNCGT-0236-JP178XS3MZ00AA_orig.ipt
JP178XMD0D00,2020-05-18 07:25:53.159317,MVNCGT-0238-JP178XMD0D00AB_orig.ipt
JP178XYPAT00,2020-05-18 07:25:53.405856,MVNCGT-0225-JP178XYPAT00AB_orig.ipt
JP178X1KZG00,2020-05-18 07:25:53.681202,MVNCGT-0249-JP178X1KZG00AB_orig.ipt
JP178XEKDX00,2020-05-18 07:25:53.949516,MVNCGT-0250-JP178XEKDX00AB_orig.ipt
JP178XPFJP00,2020-05-18 07:25:54.197930,MVNCGT-0237-JP178XPFJP00AA_orig.ipt
JP178XSUCX00,2020-05-18 07:25:54.551982,MVNCGT-0243-JP178XSUCX00AA_orig.STEP
JP178X722J00,2020-05-18 07:25:54.859259,MVNCGT-0228-JP178X722J00AB_orig.x_t
JP178XRF4L00,2020-05-18 07:25:55.130731,MVNCGT-0231-JP178XRF4L00AB_orig.ipt
JP178XKNEA00,2020-05-18 07:25:55.353220,MVNCGT-0254-JP178XKNEA00AA_orig.stp
JP178X0F7700,2020-05-18 07:25:55.610000,MVNCGT-0235-JP178X0F7700AA_orig.ipt
JP178XAT5000,2020-05-18 07:25:55.826417,MVNCGT-0256-JP178XAT5000AA_orig.stp
JP178XMF0200,2020-05-18 07:25:56.048823,MVNCGT-0255-JP178XMF0200AA_orig.stp
JP178XMT9800,2020-05-18 07:25:56.324085,MVNCGT-0253-JP178XMT9800AB_orig.SLDPRT
JP178XC4ZR00,2020-05-18 07:25:56.663178,MVNCGT-0222-JP178XC4ZR00AB_orig.STEP
JP178XDA4100,2020-05-18 07:25:56.931033,MVNCGT-0224-JP178XDA4100AB_orig.ipt
JP178X2MPZ00,2020-05-18 07:25:57.203539,MVNCGT-0247-JP178X2MPZ00AA_orig.ipt
JP178XMRSG00,2020-05-18 07:25:57.506696,MVNCGT-0242-JP178XMRSG00AB_orig.ipt
JP178XWRZ300,2020-05-18 07:25:57.770990,MVNCGT-0245-JP178XWRZ300AB_orig.ipt
JP178XB2TW00,2020-05-18 07:25:58.023315,MVNCGT-0246-JP178XB2TW00AB_orig.ipt
JP178X4EGM00,2020-05-18 07:25:58.324508,MVNCGT-0223-JP178X4EGM00AA_orig.ipt
JP178XG5DT00,2020-05-18 07:25:58.664624,MVNCGT-0221-JP178XG5DT00AB_orig.STEP
JP178XJYR800,2020-05-18 07:25:58.919021,MVNCGT-0239-JP178XJYR800AB_orig.SLDPRT
JP178X3W4D00,2020-05-18 07:25:59.238562,MVNCGT-0251-JP178X3W4D00AB_orig.STEP
JP178XE64E00,2020-05-18 07:25:59.514826,MVNCGT-0227-JP178XE64E00AB_orig.x_t
JP178YBYY901,2020-05-18 07:25:59.804049,MVNCGT-0264-JP178YBYY901AB_orig.CATPart
JP178YBYY900,2020-05-18 07:26:00.034450,MVNCGT-0264-JP178YBYY900AB_orig.CATPart
JP178XFZ6700,2020-05-18 07:26:00.318840,MVNCGT-0263-JP178XFZ6700AB_orig.CATPart
JP178XFZ6702,2020-05-18 07:26:00.581262,MVNCGT-0263-JP178XFZ6702AB_orig.CATPart
JP178XFZ6701,2020-05-18 07:26:00.819761,MVNCGT-0263-JP178XFZ6701AB_orig.CATPart
JP178X7M0200,2020-05-18 07:26:01.082189,MVNCGT-0260-JP178X7M0200AB_orig.CATPart
JP178XTM1G00,2020-05-18 07:26:01.392398,MVNCGT-0262-JP178XTM1G00AB_orig.CATPart
JP178XJGZX00,2020-05-18 07:26:01.631928,MVNCGT-0258-JP178XJGZX00AB_orig.STEP
JP178Y6ZM000,2020-05-18 07:26:01.856414,MVNCGT-0281-JP178Y6ZM000AA_orig.x_t
JP178Y737Z00,2020-05-18 07:26:02.132673,MVNCGT-0267-JP178Y737Z00AB_orig.SLDPRT
JP178Y70RF00,2020-05-18 07:26:02.419905,MVNCGT-0283-JP178Y70RF00AC_orig.SLDPRT
JP178Y1JYU00,2020-05-18 07:26:02.659266,MVNCGT-0282-JP178Y1JYU00AA_orig.SLDPRT
JP178Y7M8W00,2020-05-18 07:26:02.972498,MVNCGT-0272-JP178Y7M8W00AB_orig.sldprt
JP178Y1BAE00,2020-05-18 07:26:03.369967,MVNCGT-0277-JP178Y1BAE00AB_orig.STEP
JP178YC00W00,2020-05-18 07:26:03.681138,MVNCGT-0269-JP178YC00W00AB_orig.STEP
JP178Y8CFR00,2020-05-18 07:26:03.995336,MVNCGT-0285-JP178Y8CFR00AB_orig.stp
JP178YEU3K00,2020-05-18 07:26:04.207767,MVNCGT-0284-JP178YEU3K00AA_orig.xmt_txt
JP178YTRBW00,2020-05-18 07:26:04.501980,MVNCGT-0275-JP178YTRBW00AB_orig.STEP
JP178YBMNF00,2020-05-18 07:26:04.807203,MVNCGT-0265-JP178YBMNF00AB_orig.SLDPRT
JP178YZ74H01,2020-05-18 07:26:05.074585,MVNCGT-0266-JP178YZ74H01AB_orig.CATPart
JP178YZ74H00,2020-05-18 07:26:05.325020,MVNCGT-0266-JP178YZ74H00AB_orig.CATPart
JP178Y7JRU00,2020-05-18 07:26:05.657251,MVNCGT-0270-JP178Y7JRU00AB_orig.STEP
JP178ZJ1MJ00,2020-05-18 07:26:05.898600,MVNCGT-0301-JP178ZJ1MJ00AB_orig.stp
JP178ZJ1MJ01,2020-05-18 07:26:06.122001,MVNCGT-0301-JP178ZJ1MJ01AB_orig.stp
JP178ZJ1MJ02,2020-05-18 07:26:06.347458,MVNCGT-0301-JP178ZJ1MJ02AB_orig.stp
JP178ZXPSM00,2020-05-18 07:26:06.681843,MVNCGT-0295-JP178ZXPSM00AA_orig.ipt
JP178ZH1C700,2020-05-18 07:26:06.912479,MVNCGT-0294-JP178ZH1C700AB_orig.stp
JP178Z3C6200,2020-05-18 07:26:07.197811,MVNCGT-0297-JP178Z3C6200AB_orig.sldprt
JP178ZYHUX00,2020-05-18 07:26:08.573310,MVNCGT-0290-JP178ZYHUX00AB_orig.stp
JP178ZUEL000,2020-05-18 07:26:08.880487,MVNCGT-0296-JP178ZUEL000AB_orig.SLDPRT
JP178ZKAG500,2020-05-18 07:26:09.150904,MVNCGT-0300-JP178ZKAG500AB_orig.stp
JP178ZKJ3800,2020-05-18 07:26:09.403304,MVNCGT-0298-JP178ZKJ3800AB_orig.stp
JP178ZPXRP00,2020-05-18 07:26:09.713505,MVNCGT-0288-JP178ZPXRP00AA_orig.SLDPRT
JP178Z0Z1S00,2020-05-18 07:26:10.002907,MVNCGT-0287-JP178Z0Z1S00AA_orig.SLDPRT
JP178ZP8L800,2020-05-18 07:26:10.370369,MVNCGT-0286-JP178ZP8L800AA_orig.SLDPRT
JP178ZY38Z00,2020-05-18 07:26:10.760255,MVNCGT-0291-JP178ZY38Z00AB_orig.STEP
JP178ZMXRL00,2020-05-18 07:26:11.019615,MVNCGT-0293-JP178ZMXRL00AB_orig.SLDPRT
JP1791P6T200,2020-05-18 07:26:11.336754,MVNCGT-0012-JP1791P6T200AB_orig.SLDPRT
JP1791RAM200,2020-05-18 07:26:11.731697,MVNCGT-0026-JP1791RAM200AB_orig.SLDPRT
JP17914ATY00,2020-05-18 07:26:12.083755,MVNCGT-0027-JP17914ATY00AB_orig.SLDPRT
JP1791T1U900,2020-05-18 07:26:12.306168,MVNCGT-0021-JP1791T1U900AB_orig.sat
JP1791RM8200,2020-05-18 07:26:12.537552,MVNCGT-0022-JP1791RM8200AB_orig.sat
JP17912T4E00,2020-05-18 07:26:12.760486,MVNCGT-0011-JP17912T4E00AB_orig.sat
JP1791B1DM00,2020-05-18 07:26:13.029765,MVNCGT-0014-JP1791B1DM00AB_orig.igs
JP1791UKST00,2020-05-18 07:26:14.468414,MVNCGT-0008-JP1791UKST00AB_orig.stp
JP1791UKST02,2020-05-18 07:26:15.764209,MVNCGT-0008-JP1791UKST02AB_orig.stp
JP1791UKST04,2020-05-18 07:26:16.976819,MVNCGT-0008-JP1791UKST04AB_orig.stp
JP1791UKST03,2020-05-18 07:26:17.982262,MVNCGT-0008-JP1791UKST03AB_orig.stp
JP1791UKST07,2020-05-18 07:26:18.895838,MVNCGT-0008-JP1791UKST07AB_orig.stp
JP1791UKST0H,2020-05-18 07:26:19.765042,MVNCGT-0008-JP1791UKST0HAB_orig.stp
JP1791UKST01,2020-05-18 07:26:20.622348,MVNCGT-0008-JP1791UKST01AB_orig.stp
JP17919UFU00,2020-05-18 07:26:22.916289,MVNCGT-0017-JP17919UFU00AB_orig.SLDPRT
JP1791C6L800,2020-05-18 07:26:23.202598,MVNCGT-0016-JP1791C6L800AB_orig.SLDPRT
JP1791HBH200,2020-05-18 07:26:23.445230,MVNCGT-0015-JP1791HBH200AB_orig.SLDPRT
JP1791M7C400,2020-05-18 07:26:23.697589,MVNCGT-0025-JP1791M7C400AB_orig.stp
JP1791D8YN00,2020-05-18 07:26:23.986040,MVNCGT-0024-JP1791D8YN00AB_orig.STEP
JP1791HJSF00,2020-05-18 07:26:24.262348,MVNCGT-0002-JP1791HJSF00AB_orig.stp
JP179161H300,2020-05-18 07:26:24.541646,MVNCGT-0007-JP179161H300AB_orig.SLDPRT
JP1791D8K800,2020-05-18 07:26:24.885725,MVNCGT-0006-JP1791D8K800AB_orig.SLDPRT
JP1791P3LY00,2020-05-18 07:26:25.200978,MVNCGT-0003-JP1791P3LY00AB_orig.SLDPRT
JP17914FTJ00,2020-05-18 07:26:25.465328,MVNCGT-0005-JP17914FTJ00AB_orig.SLDPRT
JP1791CLBX00,2020-05-18 07:26:25.746702,MVNCGT-0023-JP1791CLBX00AB_orig.STEP
JP1791PMK300,2020-05-18 07:26:25.996195,MVNCGT-0009-JP1791PMK300AB_orig.ipt
JP1791JTM500,2020-05-18 07:26:26.242536,MVNCGT-0010-JP1791JTM500AB_orig.ipt
JP1794UX5G00,2020-05-18 07:26:26.497957,MVNCGT-0031-JP1794UX5G00AB_orig.sat
JP17949YA800,2020-05-18 07:26:26.741370,MVNCGT-0030-JP17949YA800AB_orig.sat
JP1794APAX00,2020-05-18 07:26:26.972739,MVNCGT-0057-JP1794APAX00AB_orig.sat
JP1794GTPF00,2020-05-18 07:26:27.241078,MVNCGT-0044-JP1794GTPF00AB_orig.STEP
JP1794H5YL00,2020-05-18 07:26:27.509359,MVNCGT-0034-JP1794H5YL00AB_orig.STEP
JP1794008P00,2020-05-18 07:26:27.839557,MVNCGT-0047-JP1794008P00AB_orig.SLDPRT
JP1794R63G00,2020-05-18 07:26:28.151884,MVNCGT-0035-JP1794R63G00AB_orig.SLDPRT
JP179462GE00,2020-05-18 07:26:28.467204,MVNCGT-0036-JP179462GE00AB_orig.sldprt
JP1794AB6200,2020-05-18 07:26:28.710324,MVNCGT-0037-JP1794AB6200AB_orig.SLDPRT
JP17949J3100,2020-05-18 07:26:28.977625,MVNCGT-0038-JP17949J3100AB_orig.SLDPRT
JP1794AS1S00,2020-05-18 07:26:29.226444,MVNCGT-0041-JP1794AS1S00AB_orig.sldprt
JP1794SMRH00,2020-05-18 07:26:29.475829,MVNCGT-0049-JP1794SMRH00AB_orig.STEP
JP17947MLF00,2020-05-18 07:26:29.720384,MVNCGT-0042-JP17947MLF00AB_orig.STEP
JP17948MUL00,2020-05-18 07:26:29.970877,MVNCGT-0046-JP17948MUL00AC_orig.STEP
JP17944YGU00,2020-05-18 07:26:30.219355,MVNCGT-0048-JP17944YGU00AB_orig.STEP
JP1794KUG900,2020-05-18 07:26:30.440921,MVNCGT-0032-JP1794KUG900AB_orig.igs
JP17958GHR00,2020-05-18 07:26:30.710401,MVNCGT-0060-JP17958GHR00AB_orig.SLDPRT
JP17948UA000,2020-05-18 07:26:31.010687,MVNCGT-0028-JP17948UA000AB_orig.SLDPRT
JP17943R3P00,2020-05-18 07:26:31.222129,MVNCGT-0059-JP17943R3P00AB_orig.stp
JP1794J2PY00,2020-05-18 07:26:31.425585,MVNCGT-0058-JP1794J2PY00AB_orig.stp
JP1794HHUM00,2020-05-18 07:26:31.676992,MVNCGT-0033-JP1794HHUM00AB_orig.STEP
JP1794ZXY100,2020-05-18 07:26:31.973300,MVNCGT-0056-JP1794ZXY100AB_orig.stp
JP1794NMUP00,2020-05-18 07:26:32.218132,MVNCGT-0052-JP1794NMUP00AB_orig.stp
JP17942F2K00,2020-05-18 07:26:32.415603,MVNCGT-0055-JP17942F2K00AB_orig.stp
JP1794B3CB01,2020-05-18 07:26:32.635267,MVNCGT-0050-JP1794B3CB01AB_orig.stp
JP1794B3CB02,2020-05-18 07:26:32.829804,MVNCGT-0050-JP1794B3CB02AB_orig.stp
JP1794B3CB00,2020-05-18 07:26:33.016143,MVNCGT-0050-JP1794B3CB00AB_orig.stp
JP1794WYR300,2020-05-18 07:26:33.249520,MVNCGT-0040-JP1794WYR300AB_orig.stp
JP1795HBJE00,2020-05-18 07:26:33.520793,MVNCGT-0079-JP1795HBJE00AB_orig.prt
JP1795MY9Z00,2020-05-18 07:26:33.778104,MVNCGT-0080-JP1795MY9Z00AB_orig.prt
JP1795F2JK00,2020-05-18 07:26:34.099873,MVNCGT-0091-JP1795F2JK00AB_orig.X_T
JP1795AUX300,2020-05-18 07:26:34.313330,MVNCGT-0086-JP1795AUX300AB_orig.x_t
JP1795UW2100,2020-05-18 07:26:34.750291,MVNCGT-0070-JP1795UW2100AB_orig.x_t
JP17958Z8K00,2020-05-18 07:26:35.031608,MVNCGT-0068-JP17958Z8K00AB_orig.x_t
JP1795JLUC00,2020-05-18 07:26:35.361795,MVNCGT-0085-JP1795JLUC00AB_orig.sldprt
JP17954HWF00,2020-05-18 07:26:35.548366,MVNCGT-0081-JP17954HWF00AB_orig.xmt_txt
JP1795MAYL00,2020-05-18 07:26:35.842145,MVNCGT-0087-JP1795MAYL00AB_orig.SLDPRT
JP1795XKD300,2020-05-18 07:26:36.177496,MVNCGT-0088-JP1795XKD300AB_orig.SLDPRT
JP1795K9D100,2020-05-18 07:26:36.475927,MVNCGT-0065-JP1795K9D100AB_orig.stp
JP1795DMF402,2020-05-18 07:26:36.725385,MVNCGT-0064-JP1795DMF402AB_orig.CATPart
JP1795DMF400,2020-05-18 07:26:36.954891,MVNCGT-0064-JP1795DMF400AB_orig.CATPart
JP1795DMF403,2020-05-18 07:26:37.183806,MVNCGT-0064-JP1795DMF403AB_orig.CATPart
JP1795DMF401,2020-05-18 07:26:37.387262,MVNCGT-0064-JP1795DMF401AB_orig.CATPart
JP17956TH600,2020-05-18 07:26:37.822217,MVNCGT-0090-JP17956TH600AB_orig.STEP
JP1795NHZ000,2020-05-18 07:26:38.018692,MVNCGT-0089-JP1795NHZ000AB_orig.STEP
JP1795HU3800,2020-05-18 07:26:38.363886,MVNCGT-0073-JP1795HU3800AB_orig.STEP
JP179651KU00,2020-05-18 07:26:38.636201,MVNCGT-0099-JP179651KU00AB_orig.x_t
JP1796TPFJ00,2020-05-18 07:26:38.879902,MVNCGT-0100-JP1796TPFJ00AB_orig.x_t
JP1796C3U700,2020-05-18 07:26:39.127495,MVNCGT-0106-JP1796C3U700AB_orig.STEP
JP1796ADNT00,2020-05-18 07:26:39.355368,MVNCGT-0101-JP1796ADNT00AB_orig.stp
JP1796G13J00,2020-05-18 07:26:39.556828,MVNCGT-0098-JP1796G13J00AC_orig.igs
JP1796ACFT00,2020-05-18 07:26:39.747318,MVNCGT-0105-JP1796ACFT00AA_orig.stp
JP1796EBP202,2020-05-18 07:26:39.985110,MVNCGT-0104-JP1796EBP202AB_orig.x_t
JP1796EBP205,2020-05-18 07:26:40.208593,MVNCGT-0104-JP1796EBP205AB_orig.x_t
JP1796EBP204,2020-05-18 07:26:40.405353,MVNCGT-0104-JP1796EBP204AB_orig.x_t
JP1796EBP203,2020-05-18 07:26:40.604975,MVNCGT-0104-JP1796EBP203AB_orig.x_t
JP1796EBP200,2020-05-18 07:26:40.807449,MVNCGT-0104-JP1796EBP200AB_orig.x_t
JP1796SX0M00,2020-05-18 07:26:41.117659,MVNCGT-0102-JP1796SX0M00AB_orig.stp
JP17965CY900,2020-05-18 07:26:41.341183,MVNCGT-0103-JP17965CY900AB_orig.stp
JP1797T47Z00,2020-05-18 07:26:41.793072,MVNCGT-0120-JP1797T47Z00AB_orig.stp
JP1797T47Z01,2020-05-18 07:26:42.183075,MVNCGT-0120-JP1797T47Z01AA_orig.stp
JP1797T47Z02,2020-05-18 07:26:42.541208,MVNCGT-0120-JP1797T47Z02AA_orig.stp
JP1797T47Z03,2020-05-18 07:26:42.882388,MVNCGT-0120-JP1797T47Z03AA_orig.stp
JP1797T47Z04,2020-05-18 07:26:43.216723,MVNCGT-0120-JP1797T47Z04AA_orig.stp
JP1797T47Z05,2020-05-18 07:26:43.568965,MVNCGT-0120-JP1797T47Z05AA_orig.stp
JP1797T47Z06,2020-05-18 07:26:43.893104,MVNCGT-0120-JP1797T47Z06AA_orig.stp
JP1797T47Z07,2020-05-18 07:26:44.216656,MVNCGT-0120-JP1797T47Z07AA_orig.stp
JP1797T47Z08,2020-05-18 07:26:44.533807,MVNCGT-0120-JP1797T47Z08AA_orig.stp
JP1797T47Z09,2020-05-18 07:26:44.858937,MVNCGT-0120-JP1797T47Z09AA_orig.stp
JP1797EPZC00,2020-05-18 07:26:45.155286,MVNCGT-0111-JP1797EPZC00AA_orig.stp
JP1797DU7A00,2020-05-18 07:26:46.114915,MVNCGT-0119-JP1797DU7A00AB_orig.IGS
JP1797WHHH00,2020-05-18 07:26:46.373337,MVNCGT-0112-JP1797WHHH00AB_orig.SLDPRT
JP17975EH300,2020-05-18 07:26:46.635175,MVNCGT-0114-JP17975EH300AB_orig.SLDPRT
JP1797GSZ500,2020-05-18 07:26:46.897580,MVNCGT-0115-JP1797GSZ500AB_orig.SLDPRT
JP1797C53U00,2020-05-18 07:26:47.153893,MVNCGT-0116-JP1797C53U00AB_orig.SLDPRT
JP17975WN100,2020-05-18 07:26:47.601695,MVNCGT-0113-JP17975WN100AD_orig.SLDPRT
JP17975CC105,2020-05-18 07:26:47.921839,MVNCGT-0118-JP17975CC105AA_orig.stp
JP17975CC10M,2020-05-18 07:26:48.176159,MVNCGT-0118-JP17975CC10MAA_orig.stp
JP17975CC104,2020-05-18 07:26:48.422500,MVNCGT-0118-JP17975CC104AA_orig.stp
JP17975CC10R,2020-05-18 07:26:48.661860,MVNCGT-0118-JP17975CC10RAA_orig.stp
JP17975CC101,2020-05-18 07:26:48.902336,MVNCGT-0118-JP17975CC101AA_orig.stp
JP17975CC100,2020-05-18 07:26:49.149712,MVNCGT-0118-JP17975CC100AA_orig.stp
JP17975CC112,2020-05-18 07:26:49.439937,MVNCGT-0118-JP17975CC112AA_orig.stp
JP17975CC10Z,2020-05-18 07:26:49.680294,MVNCGT-0118-JP17975CC10ZAA_orig.stp
JP17975CC102,2020-05-18 07:26:49.913669,MVNCGT-0118-JP17975CC102AA_orig.stp
JP17975CC103,2020-05-18 07:26:50.165994,MVNCGT-0118-JP17975CC103AA_orig.stp
JP17975CC10N,2020-05-18 07:26:50.407348,MVNCGT-0118-JP17975CC10NAA_orig.stp
JP17975CC10W,2020-05-18 07:26:50.648765,MVNCGT-0118-JP17975CC10WAA_orig.stp
JP17975CC10E,2020-05-18 07:26:50.891284,MVNCGT-0118-JP17975CC10EAA_orig.stp
JP17975CC10A,2020-05-18 07:26:51.171693,MVNCGT-0118-JP17975CC10AAA_orig.stp
JP1797FFS300,2020-05-18 07:26:51.538582,MVNCGT-0107-JP1797FFS300AA_orig.CATPart
JP17975SDK00,2020-05-18 07:26:52.067316,MVNCGT-0109-JP17975SDK00AA_orig.CATPart
JP1797UXAT00,2020-05-18 07:26:52.648993,MVNCGT-0110-JP1797UXAT00AB_orig.CATPart
JP179834CJ00,2020-05-18 07:26:52.889353,MVNCGT-0128-JP179834CJ00AB_orig.x_t
JP1798A7GG00,2020-05-18 07:26:53.121878,MVNCGT-0126-JP1798A7GG00AB_orig.SLDPRT
JP17985WBC01,2020-05-18 07:26:53.363313,MVNCGT-0125-JP17985WBC01AA_orig.SLDPRT
JP17985WBC00,2020-05-18 07:26:53.579063,MVNCGT-0125-JP17985WBC00AA_orig.SLDPRT
JP17980SZ100,2020-05-18 07:26:53.835127,MVNCGT-0131-JP17980SZ100AB_orig.STEP
JP1798PC8N00,2020-05-18 07:26:54.053568,MVNCGT-0127-JP1798PC8N00AA_orig.xmt_txt
JP179BS5D200,2020-05-18 07:26:54.474513,MVNCGT-0136-JP179BS5D200AB_orig.CATPart
JP179BS5D201,2020-05-18 07:26:54.904635,MVNCGT-0136-JP179BS5D201AB_orig.CATPart
JP179BCHAY00,2020-05-18 07:26:55.277680,MVNCGT-0135-JP179BCHAY00AB_orig.CATPart
JP179B9G8E00,2020-05-18 07:26:55.796309,MVNCGT-0137-JP179B9G8E00AB_orig.CATPart
JP179B8FAB00,2020-05-18 07:26:56.061633,MVNCGT-0133-JP179B8FAB00AB_orig.CATPart
JP179BTWK200,2020-05-18 07:26:56.309053,MVNCGT-0134-JP179BTWK200AA_orig.CATPart
JP179BTWK201,2020-05-18 07:26:56.529807,MVNCGT-0134-JP179BTWK201AA_orig.CATPart
JP179BTWK202,2020-05-18 07:26:56.745230,MVNCGT-0134-JP179BTWK202AA_orig.CATPart
JP179BTWK203,2020-05-18 07:26:57.002752,MVNCGT-0134-JP179BTWK203AA_orig.CATPart
JP179DA22W00,2020-05-18 07:26:57.212248,MVNCGT-0166-JP179DA22W00AB_orig.igs
JP179CFUG700,2020-05-18 07:26:57.473555,MVNCGT-0150-JP179CFUG700AB_orig.igs
JP179C55HM00,2020-05-18 07:26:57.746604,MVNCGT-0158-JP179C55HM00AB_orig.X_T
JP179C32MH00,2020-05-18 07:26:57.980060,MVNCGT-0157-JP179C32MH00AB_orig.X_T
JP179C8G4Y00,2020-05-18 07:26:58.346358,MVNCGT-0138-JP179C8G4Y00AB_orig.stp
JP179CTAAX00,2020-05-18 07:26:58.629599,MVNCGT-0149-JP179CTAAX00AA_orig.STEP
JP179CRCDK00,2020-05-18 07:26:58.865966,MVNCGT-0141-JP179CRCDK00AB_orig.stp
JP179CB22X00,2020-05-18 07:26:59.082388,MVNCGT-0148-JP179CB22X00AB_orig.x_t
JP179C2B6300,2020-05-18 07:26:59.287417,MVNCGT-0147-JP179C2B6300AB_orig.x_t
JP179C8JXK02,2020-05-18 07:26:59.840446,MVNCGT-0143-JP179C8JXK02AB_orig.CATPart
JP179C8JXK00,2020-05-18 07:27:00.400036,MVNCGT-0143-JP179C8JXK00AB_orig.CATPart
JP179C8JXK01,2020-05-18 07:27:00.910762,MVNCGT-0143-JP179C8JXK01AB_orig.CATPart
JP179CEP2L00,2020-05-18 07:27:01.266808,MVNCGT-0153-JP179CEP2L00AB_orig.stp
JP179CHEH600,2020-05-18 07:27:01.522125,MVNCGT-0152-JP179CHEH600AB_orig.stp
JP179CHZHF00,2020-05-18 07:27:01.801378,MVNCGT-0156-JP179CHZHF00AB_orig.stp
JP179C9BTZ00,2020-05-18 07:27:02.058913,MVNCGT-0151-JP179C9BTZ00AB_orig.stp
JP179CY5GD00,2020-05-18 07:27:02.349425,MVNCGT-0155-JP179CY5GD00AB_orig.stp
JP179CRU2G00,2020-05-18 07:27:02.599595,MVNCGT-0154-JP179CRU2G00AB_orig.stp
JP179C8C2Y00,2020-05-18 07:27:02.876987,MVNCGT-0146-JP179C8C2Y00AB_orig.stp
JP179CZA1500,2020-05-18 07:27:03.161449,MVNCGT-0145-JP179CZA1500AB_orig.stp
JP179CZN0G00,2020-05-18 07:27:03.430863,MVNCGT-0159-JP179CZN0G00AB_orig.stp
JP179CWMS200,2020-05-18 07:27:03.696191,MVNCGT-0161-JP179CWMS200AB_orig.stp
JP179C0CZG00,2020-05-18 07:27:03.971455,MVNCGT-0165-JP179C0CZG00AB_orig.stp
JP179C58GC00,2020-05-18 07:27:04.259169,MVNCGT-0162-JP179C58GC00AA_orig.stp
JP179CG5ZB00,2020-05-18 07:27:04.949024,MVNCGT-0164-JP179CG5ZB00AB_orig.stp
JP179CALM800,2020-05-18 07:27:05.262314,MVNCGT-0163-JP179CALM800AA_orig.stp
JP179DAPBP00,2020-05-18 07:27:05.991985,MVNCGT-0178-JP179DAPBP00AB_orig.SLDPRT
JP179DLTMN00,2020-05-18 07:27:06.214559,MVNCGT-0167-JP179DLTMN00AB_orig.STEP
JP179DDEFG00,2020-05-18 07:27:06.472867,MVNCGT-0169-JP179DDEFG00AB_orig.STEP
JP179D8RPY00,2020-05-18 07:27:06.845565,MVNCGT-0177-JP179D8RPY00AB_orig.SLDPRT
JP179D5STF00,2020-05-18 07:27:07.193724,MVNCGT-0170-JP179D5STF00AB_orig.SLDPRT
JP179DJHSD00,2020-05-18 07:27:07.412332,MVNCGT-0171-JP179DJHSD00AB_orig.x_t
